--  1000-10/ --;
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
--  1000-100/ --;
0;0
0;0
0;0
0;0
0,015622377;0
0;0
0,002992392;0
0;0
0;0
0;0
--  1000-1000/ --;
0;0
0,015622377;0
0,015622139;1
0;0
0;0
0;0
0,001994133;0
0;0
0;0
0,015622616;0
--  1000-4000/ --;
0,00199461;4
0;9
0;4
0;9
0;1
0;4
0,002020836;2
0;4
0;5
0,002022505;0
--  100-10/ --;
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
--  100-100/ --;
0,000996113;1
0;1
0,015620708;0
0;0
0;0
0;0
0;0
0;0
0;0
0,000997543;0
--  100-1000/ --;
0;1
0;29
0;2
0;9
0;1
0;21
0;1
0;3
0;0
0;8
--  100-400/ --;
0;1
0;0
0;5
0;2
0;2
0;3
0;9
0;1
0;8
0;7
--  10-10/ --;
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
--  10-100/ --;
0;1
0;5
0;5
0;0
0;0
0;6
0;3
0;3
0;7
0;3
--  10-1000/ --;
0;95
0;5
0;10
0;97
0;73
0;16
0;57
0;29
0;112
0;4
--  2000-10/ --;
0;0
0,015622377;0
0;0
0;0
0,015621901;0
0;0
0;0
0,015621185;0
0,015622139;0
0,006757498;0
--  2000-100/ --;
0;0
0;0
0,015621901;0
0;0
0,003989458;0
0,015620708;0
0,015621424;0
0,015622139;0
0;0
0,003990412;0
--  2000-1000/ --;
0;0
0;0
0,015621185;0
0;0
0;0
0,015621424;0
0;0
0,015621662;0
0;0
0,015636206;0
--  200-10/ --;
0;0
0;0
0;0
0;0
0,000996351;0
0;0
0;0
0;0
0;0
0;0
--  200-100/ --;
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0,000997543;0
0,000997782;0
0;0
--  200-1000/ --;
0;1
0;0
0;2
0;3
0;2
0;2
0;3
0;1
0;0
0;0
--  20-10/ --;
0;0
0;0
0,015622854;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
--  20-100/ --;
0;1
0;3
0;1
0;0
0;0
0;6
0;3
0;2
0;2
0;0
--  20-1000/ --;
0;31
0;3
0;1
0;2
0;50
0;8
0;18
0;24
0;7
0;35
--  500-10/ --;
0;0
0;0
0;0
0,000996828;0
0;0
0;0
0;0
0,015620947;0
0;0
0;0
--  500-100/ --;
0;0
0;0
0;0
0,000995636;0
0;0
0,000997543;0
0;0
0,000997782;0
0;0
0;0
--  500-1000/ --;
0;1
0;0
0;2
0;1
0,001995087;0
0;1
0;1
0;0
0;0
0;0
--  500-2000/ --;
0;0
0,015622616;0
0;0
0;0
0;1
0;0
0,00099802;3
0;3
0;2
0;1
--  50-10/ --;
0;1
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
--  50-100/ --;
0,000997305;27
0;2
0;0
0;0
0;2
0;0
0;0
0;0
0;0
0;0
--  50-1000/ --;
0;0
0;25
0;4
0;5
0;24
0;16
0;3
0;1
0;8
