--  1000-10/ --
0,0;0
0,000997304916381836;0
0,0;0
0,007061004638671875;0
0,008976459503173828;0
0,004984378814697266;0
0,010039329528808594;0
0,011476278305053711;0
0,019284486770629883;0
0,037950992584228516;0
--  1000-100/ --
0,010150432586669922;0
0,06274080276489258;0
0,1299300193786621;0
0,2432401180267334;0
0,3838968276977539;0
0,5427908897399902;0
0,680023193359375;0
1,0875513553619385;0
1,2626383304595947;0
1,6267833709716797;0
--  1000-1000/ --
1,6312181949615479;0
6,088466644287109;0
12,861245393753052;0
25,982820749282837;0
40,680023193359375;0
57,033987522125244;0
69,48700618743896;0
89,15487480163574;0
124,39734625816345;0
146,2967028617859;0
--  1000-4000/ --
0,8639626502990723;0
0,7979879379272461;0
0,8103363513946533;0
0,8039581775665283;0
0,8189663887023926;0
0,8667142391204834;0
0,8738417625427246;0
0,8408422470092773;0
0,805591344833374;0
0,768674373626709;0
--  100-10/ --
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
--  100-100/ --
0,0;0
0,015582561492919922;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,015617847442626953;0
0,008976221084594727;0
0,0;0
--  100-1000/ --
0,031240463256835938;0
0,06248664855957031;0
0,12500262260437012;0
0,23197269439697266;0
0,24997496604919434;0
0,46191930770874023;0
0,5512216091156006;0
0,6856343746185303;0
1,0969245433807373;0
1,3711814880371094;0
--  100-400/ --
0,015627384185791016;0
0,0;0
0,0;0
0,004067897796630859;0
0,0;0
0,015657901763916016;0
0,0;0
0,015621662139892578;0
0,015624523162841797;0
0,0;0
--  10-10/ --
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
--  10-100/ --
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
--  10-1000/ --
0,07809686660766602;0
0,08145356178283691;0
0,07810854911804199;0
0,09375786781311035;0
0,09372901916503906;0
0,07810544967651367;0
0,09373188018798828;0
0,05826735496520996;0
0,07810664176940918;0
0,062486886978149414;0
--  2000-10/ --
0,0;0
0,0;0
0,015619993209838867;0
0,015619516372680664;0
0,015592813491821289;0
0,03124380111694336;0
0,03127431869506836;0
0,05606651306152344;0
0,04686617851257324;0
0,06248641014099121;0
--  2000-100/ --
0,05132031440734863;0
0,18746018409729004;0
0,40613460540771484;0
0,7579562664031982;0
1,1940736770629883;0
1,7118821144104004;0
2,2338812351226807;0
3,271888256072998;0
3,9697155952453613;0
5,110186338424683;0
--  2000-1000/ --
4,554199934005737;0
18,255828142166138;0
40,6304771900177;0
72,81155633926392;0
113,74623656272888;0
161,98144221305847;0
221,52891278266907;0
301,75670766830444;0
391,48240876197815;0
469,6348295211792;0
--  200-10/ --
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
--  200-100/ --
0,0;0
0,0;0
0,003989219665527344;0
0,0;0
0,015616416931152344;0
0,015619993209838867;0
0,015622138977050781;0
0,031241893768310547;0
0,03124070167541504;0
0,04689335823059082;0
--  200-1000/ --
0,03127312660217285;0
0,2447819709777832;0
0,8645443916320801;0
0,7844829559326172;0
1,1564104557037354;0
1,7142724990844727;0
2,4014852046966553;0
2,911545753479004;0
4,327422857284546;0
4,533674478530884;0
--  20-10/ --
0,015630245208740234;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
--  20-100/ --
0,0;0
0,015617609024047852;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
--  20-1000/ --
0,09372949600219727;0
0,07647395133972168;0
0,07810783386230469;0
0,09369230270385742;0
0,07810616493225098;0
0,08481311798095703;0
0,07810449600219727;0
0,046831369400024414;0
0,09376049041748047;0
0,11704635620117188;0
--  500-10/ --
0,0;0
0,0;0
0,0;0
0,0;0
0,01565408706665039;0
0,0;0
0,0;0
0,0;0
0,0;0
0,015589714050292969;0
--  500-100/ --
0,015653610229492188;0
0,004263639450073242;0
0,03124237060546875;0
0,04686164855957031;0
0,07810640335083008;0
0,10931897163391113;0
0,14055800437927246;0
0,21594572067260742;0
0,23951148986816406;0
0,31637144088745117;0
--  500-1000/ --
0,3121640682220459;0
1,2921504974365234;0
2,548100471496582;0
4,823135614395142;0
7,3265087604522705;0
10,20673155784607;0
13,78288722038269;0
17,489273071289062;0
23,799004793167114;0
28,381995916366577;0
--  500-2000/ --
0,2119579315185547;0
0,21866989135742188;0
0,2072603702545166;0
0,19155287742614746;0
0,20402145385742188;0
0,24411821365356445;0
0,21747565269470215;0
0,2186756134033203;0
0,22065019607543945;0
0,2113792896270752;0
--  50-10/ --
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
--  50-100/ --
0,062454938888549805;0
0,0;0
0,0;0
0,0;0
0,0;0
0,0;0
0,015589714050292969;0
0,0;0
0,0;0
0,0;0
--  50-1000/ --
0,04683065414428711;0
0,07810735702514648;0
0,04689645767211914;0
0,062486886978149414;0
0,1188199520111084;0
0,2310023307800293;0
0,18742585182189941;0
0,29258108139038086;0
0,3436758518218994;0
